Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
224.0.0.251-10.100.56.74-5353-5353-17,10.100.56.74,5353,224.0.0.251,5353,17,24/06/2019 01:18:41 PM,99943323,6,1,366,61,61,61,61,0,61,61,61,0,4.27242148,0.070039696,1.67E+07,8128157.101,2.01E+07,66057,8.00E+07,1.60E+07,8905420.371,2.01E+07,66057,0,0,0,0,0,0,0,0,0,48,8,0.060034025,0.010005671,61,61,61,0,0,0,0,0,0,0,0,0,0,0,69.71428571,61,61,0,0,0,0,0,0,6,366,1,61,-1,-1,6,0,66057,0,66057,66057,2.00E+07,60501.51867,2.01E+07,1.99E+07,No Label
10.100.56.22-74.125.68.188-35166-5228-6,74.125.68.188,5228,10.100.56.22,35166,6,24/06/2019 01:14:54 PM,26192,1,1,395,393,395,395,395,0,393,393,393,0,30085.5223,76.35919365,26192,0,26192,26192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,38.17959682,38.17959682,393,395,393.6666667,1.154700538,1.333333333,0,0,0,1,1,0,0,0,1,590.5,395,393,0,0,0,0,0,0,1,395,1,393,-1,259,1,0,0,0,0,0,0,0,0,0,No Label
10.100.56.74-120.89.97.14-38207-443-6,10.100.56.74,38207,120.89.97.14,443,6,24/06/2019 01:19:42 PM,118982098,129,1606,4828,2274341,1095,0,37.42635659,193.8959037,1448,0,1416.152553,171.9407991,19155.56238,14.58202561,68617.12687,865505.1297,1.99E+07,0,9.06E+07,707476.9063,3889578.912,3.91E+07,1,1.19E+08,74131.94829,951510.5264,1.99E+07,0,0,0,0,0,4356,51404,1.084196717,13.49782889,0,1448,1313.71947,401.195716,160958.0025,0,0,0,0,1,0,0,0,12,1314.476657,37.42635659,1416.152553,0,0,0,0,0,0,129,4828,1606,2274341,-1,1124,5,0,1467716.6,1352118.835,4758520,637,1.04E+07,4545278.379,1.99E+07,5586395,No Label
10.100.56.42-120.89.99.18-47695-443-6,120.89.99.18,443,10.100.56.42,47695,6,24/06/2019 01:19:52 PM,119506941,46,1,64240,1460,1460,0,1396.521739,301.0294736,1460,1460,1460,0,549.758863,0.393282596,2597976.978,1.02E+07,6.17E+07,293,5.78E+07,1284108.711,4938119.639,2.60E+07,293,0,0,0,0,0,0,0,0,0,952,20,0.384914881,0.008367715,0,1460,1399.166667,294.8337673,86926.95035,0,0,0,0,1,0,0,0,0,1428.93617,1396.521739,1460,0,0,0,0,0,0,46,64240,1,1460,-1,254,44,0,1787178.5,1674319.256,2971101,603256,2.90E+07,2.31E+07,6.17E+07,8142916,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,24/06/2019 01:17:09 PM,116432185,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025766071,5.82E+07,4.06E+07,8.69E+07,2.95E+07,8.69E+07,8.69E+07,0,8.69E+07,8.69E+07,0,0,0,0,0,0,0,0,0,0,0,0.017177381,0.00858869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.82E+07,4.06E+07,8.69E+07,2.95E+07,No Label
10.100.56.42-120.89.99.17-55461-443-6,120.89.99.17,443,10.100.56.42,55461,6,24/06/2019 01:20:03 PM,64256207,85,1,122200,31,1460,188,1437.647059,153.1377147,31,31,31,0,1902.244245,1.338392103,755955.3765,6453930.949,5.95E+07,1107,4741114,56441.83333,248654.4,2000656,1107,0,0,0,0,0,0,1,0,0,1700,20,1.322829404,0.015562699,31,1460,1405.310345,260.5056938,67863.21652,0,0,0,1,1,0,0,0,0,1421.651163,1437.647059,31,0,0,0,0,0,0,85,122200,1,31,-1,262,85,0,0,0,0,0,5.95E+07,0,5.95E+07,5.95E+07,No Label
157.240.13.14-10.100.56.42-443-43057-6,157.240.13.14,443,10.100.56.42,43057,6,24/06/2019 01:20:01 PM,117607078,57,1,1346,234,350,0,23.61403509,69.91008368,234,234,234,0,13.43456556,0.493167597,2063282.07,8063691.538,5.36E+07,1,1.15E+08,2045928.5,8135593.546,5.36E+07,1,0,0,0,0,0,0,1,0,0,1152,20,0.484664707,0.00850289,0,350,30.74576271,78.69837514,6193.434249,0,0,0,1,1,0,0,0,0,31.27586207,23.61403509,234,0,0,0,0,0,0,57,1346,1,234,-1,260,13,0,7556426,4860247.315,1.12E+07,2038524,3.16E+07,2.02E+07,5.36E+07,1.38E+07,No Label
10.100.56.42-74.125.24.95-55833-443-6,74.125.24.95,443,10.100.56.42,55833,6,24/06/2019 01:20:04 PM,116576481,88,1,5501,0,452,0,62.51136364,111.9107808,0,0,0,0,47.18790577,0.763447303,1324732.739,2904576.857,1.83E+07,1,1.17E+08,1339959.517,2917880.371,1.83E+07,1,0,0,0,0,0,0,0,0,0,1832,20,0.754869243,0.00857806,0,452,61.12222222,111.0335335,12328.44557,0,0,0,0,1,0,0,0,0,61.80898876,62.51136364,0,0,0,0,0,0,0,88,5501,1,0,-1,247,29,0,5395508.875,3597092.086,1.01E+07,57394,9017026.625,4489369.621,1.83E+07,5104812,No Label
10.100.56.42-120.89.99.17-55459-443-6,120.89.99.17,443,10.100.56.42,55459,6,24/06/2019 01:20:07 PM,119978342,86,1,105928,1460,1460,0,1231.72093,506.0696686,1460,1460,1460,0,895.0615437,0.725130874,1395097,5398242.206,3.96E+07,1,1.20E+08,1411378.588,5428154.996,3.96E+07,1,0,0,0,0,0,0,0,0,0,1752,20,0.716796036,0.008334838,0,1460,1236.909091,501.3878127,251389.7388,0,0,0,0,1,0,0,0,0,1251.126437,1231.72093,1460,0,0,0,0,0,0,86,105928,1,1460,-1,371,80,0,1184698.6,1678584.199,4130534,8,1.85E+07,1.07E+07,3.96E+07,1.04E+07,No Label
10.100.56.49-120.89.97.14-57230-443-6,10.100.56.49,57230,120.89.97.14,443,6,24/06/2019 01:22:04 PM,3655661,1,1,0,0,0,0,0,0,0,0,0,0,0,0.547096681,3655661,0,3655661,3655661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.273548341,0.273548341,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,710,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-74.125.130.113-36190-443-6,10.100.56.120,36190,74.125.130.113,443,6,24/06/2019 01:19:39 PM,92733543,29,29,5054,3346,1019,0,174.2758621,308.9272795,851,0,115.3793103,221.7415506,90.58211008,0.625447903,1626904.263,8228998.14,5.83E+07,5,9.26E+07,3306736.571,1.16E+07,5.84E+07,125,9.27E+07,3311912.25,1.19E+07,5.98E+07,5,0,0,0,0,604,636,0.312723951,0.312723951,0,1019,142.3728814,266.5186736,71032.20339,0,1,0,0,0,0,0,0,1,144.8275862,174.2758621,115.3793103,0,0,0,0,0,0,29,5054,29,3346,-1,384,17,0,439845.3333,330289.4934,821150,242395,2.98E+07,2.53E+07,5.83E+07,1.02E+07,No Label
10.100.56.49-74.125.68.109-40960-993-6,10.100.56.49,40960,74.125.68.109,993,6,24/06/2019 01:06:50 PM,27766459,19,21,428,1780,48,0,22.52631579,22.09919159,311,0,84.76190476,100.3906892,79.52040266,1.440587005,711960.4872,1349676.783,6796333,781,2.69E+07,1495972.278,2212072.113,9117490,3616,2.78E+07,1387847.8,2021422.516,6796333,781,0,1,0,0,668,672,0.684278827,0.756308177,0,311,54.7804878,78.94317963,6232.02561,0,0,0,1,1,0,0,0,1,56.15,22.52631579,84.76190476,0,0,0,0,0,0,19,428,21,1780,-1,257,10,0,2.10E+07,0,2.10E+07,2.10E+07,6796333,0,6796333,6796333,No Label
157.240.13.35-10.100.56.42-443-53532-6,157.240.13.35,443,10.100.56.42,53532,6,24/06/2019 01:20:03 PM,116067631,22,1,6580,35,1460,0,299.0909091,519.5965385,35,35,35,0,56.99263389,0.198160329,5275801.409,9720174.66,3.54E+07,4,1.11E+08,5299882.524,9959542.635,3.54E+07,4,0,0,0,0,0,0,1,0,0,452,20,0.189544663,0.008615666,0,1460,277.0833333,502.0590574,252063.2971,0,0,0,1,1,0,0,0,0,289.1304348,299.0909091,35,0,0,0,0,0,0,22,6580,1,35,-1,410,14,0,3410862.75,3529240.222,8110664,378338,2.03E+07,1.10E+07,3.54E+07,5595979,No Label
10.100.56.22-74.125.200.95-47244-443-6,74.125.200.95,443,10.100.56.22,47244,6,24/06/2019 01:20:03 PM,114340443,0,3,0,62,0,0,0,0,31,0,20.66666667,17.89785834,0.542240334,0.026237436,5.72E+07,7.98E+07,1.14E+08,726547,0,0,0,0,0,1.14E+08,5.72E+07,7.98E+07,1.14E+08,726547,0,0,0,0,0,60,0,0.026237436,0,31,15.5,17.89785834,320.3333333,1,0,0,0,1,0,0,0,0,20.66666667,0,20.66666667,0,0,0,0,0,0,0,0,3,62,-1,399,0,0,0,0,0,0,1.14E+08,0,1.14E+08,1.14E+08,No Label
157.240.13.32-10.100.56.22-443-33219-6,157.240.13.32,443,10.100.56.22,33219,6,24/06/2019 01:20:03 PM,581876,1,1,0,0,0,0,0,0,0,0,0,0,0,3.437158432,581876,0,581876,581876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,1.718579216,1.718579216,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.74-120.89.97.15-47539-443-6,120.89.97.15,443,10.100.56.74,47539,6,24/06/2019 01:20:07 PM,14764,1,2,292,453,292,292,292,0,453,0,226.5,320.3193719,50460.57979,203.1969656,7382,7025.812978,12350,2414,0,0,0,0,0,14764,14764,0,14764,14764,0,1,0,0,32,64,67.73232186,135.4646437,0,453,299.5,213.6047752,45627,0,0,0,1,1,0,0,0,2,399.3333333,292,226.5,0,0,0,0,0,0,1,292,2,453,-1,3140,1,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-74.125.24.189-52726-443-6,74.125.24.189,443,10.100.56.120,52726,6,24/06/2019 01:20:07 PM,113554079,17,19,949,465,203,0,55.82352941,42.04496892,374,0,24.47368421,85.86835429,12.45221671,0.317029563,3244402.257,7219127.772,2.51E+07,6,1.14E+08,7097008.625,9432230.379,2.51E+07,45,1.14E+08,6308559.944,9152433.136,2.51E+07,29,0,1,0,0,340,416,0.149708405,0.167321158,0,374,39.62162162,68.71452675,4721.686186,0,0,0,1,1,0,0,0,1,40.72222222,55.82352941,24.47368421,0,0,0,0,0,0,17,949,19,465,-1,955,15,0,2902557.6,2650959.371,4951616,29,1.92E+07,7648817.319,2.51E+07,5810983,No Label
10.100.56.22-74.125.24.156-48261-443-6,74.125.24.156,443,10.100.56.22,48261,6,24/06/2019 01:22:23 PM,3246128,15,1,10010,0,1430,0,667.3333333,738.4488247,0,0,0,0,3083.673842,4.928949197,216408.5333,279979.2687,1020296,916,3046961,217640.0714,290506.0529,1020296,916,0,0,0,0,0,0,0,0,0,324,32,4.620889872,0.308059325,0,1430,588.8235294,725.4385084,526261.0294,0,1,0,0,1,0,0,0,0,625.625,667.3333333,0,0,0,0,0,0,0,15,10010,1,0,-1,29200,7,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-120.89.97.14-57232-443-6,10.100.56.49,57232,120.89.97.14,443,6,24/06/2019 01:22:28 PM,91562,0,2,0,0,0,0,0,0,0,0,0,0,0,21.84312269,91562,0,91562,91562,0,0,0,0,0,91562,91562,0,91562,91562,0,0,0,0,0,64,0,21.84312269,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-120.89.97.14-57208-443-6,10.100.56.49,57208,120.89.97.14,443,6,24/06/2019 01:17:27 PM,147841,3,2,452,744,452,0,150.6666667,260.9623217,452,292,372,113.137085,8089.77212,33.82011756,36960.25,21123.49604,51430,5567,142274,71137,37069.3659,97349,44925,96411,96411,0,96411,96411,0,1,0,0,96,64,20.29207054,13.52804702,0,452,274.6666667,221.5966305,49105.06667,0,0,0,1,1,0,0,0,0,329.6,150.6666667,372,0,0,0,0,0,0,3,452,2,744,-1,379,1,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-120.89.97.14-57232-443-6,10.100.56.49,57232,120.89.97.14,443,6,24/06/2019 01:22:28 PM,71295,0,2,0,0,0,0,0,0,0,0,0,0,0,28.0524581,71295,0,71295,71295,0,0,0,0,0,71295,71295,0,71295,71295,0,0,0,0,0,64,0,28.0524581,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.94-10.100.56.120-443-60470-6,10.100.56.120,60470,172.217.194.94,443,6,24/06/2019 01:20:30 PM,93480213,10,11,256,568,100,0,25.6,32.54125587,176,0,51.63636364,63.45592601,8.814699641,0.224646471,4674010.65,1.48E+07,5.89E+07,15,9.33E+07,1.04E+07,2.14E+07,5.89E+07,195,9.35E+07,9348021.3,2.05E+07,5.92E+07,3562,0,1,0,0,200,220,0.10697451,0.117671961,0,176,41.95454545,51.98761508,2702.712121,0,0,0,1,1,0,0,0,1,43.95238095,25.6,51.63636364,0,0,0,0,0,0,10,256,11,568,-1,320,5,0,307187.5,195452.0925,445393,168982,4.64E+07,1.77E+07,5.89E+07,3.39E+07,No Label
157.240.13.19-10.100.56.42-443-54078-6,157.240.13.19,443,10.100.56.42,54078,6,24/06/2019 01:20:01 PM,11566151,18,1,6636,0,1460,0,368.6666667,610.9910946,0,0,0,0,573.7431579,1.642724533,642563.9444,2631774.655,1.12E+07,0,379028,22295.76471,33413.15091,114019,0,0,0,0,0,0,0,0,0,0,360,20,1.556265347,0.086459186,0,1460,331.8,588.9740947,346890.4842,0,0,0,0,1,0,0,0,0,349.2631579,368.6666667,0,0,0,0,0,0,0,18,6636,1,0,-1,245,9,0,0,0,0,0,1.12E+07,0,1.12E+07,1.12E+07,No Label
157.240.13.19-10.100.56.42-443-54078-6,157.240.13.19,443,10.100.56.42,54078,6,24/06/2019 01:22:38 PM,26159,2,1,39,0,39,0,19.5,27.57716447,0,0,0,0,1490.882679,114.683283,13079.5,8023.540646,18753,7406,7406,7406,0,7406,7406,0,0,0,0,0,0,0,0,0,40,20,76.455522,38.227761,0,39,9.75,19.5,380.25,1,0,0,0,1,0,0,0,0,13,19.5,0,0,0,0,0,0,0,2,39,1,0,-1,245,1,0,0,0,0,0,0,0,0,0,No Label
157.240.13.19-10.100.56.42-443-54078-6,157.240.13.19,443,10.100.56.42,54078,6,24/06/2019 01:22:38 PM,2301,1,1,39,39,39,39,39,0,39,39,39,0,33898.30508,869.1873099,2301,0,2301,2301,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,434.5936549,434.5936549,39,39,39,0,0,1,0,0,1,1,0,0,0,1,58.5,39,39,0,0,0,0,0,0,1,39,1,39,-1,245,1,0,0,0,0,0,0,0,0,0,No Label
10.100.56.22-103.243.221.17-57366-443-6,10.100.56.22,57366,103.243.221.17,443,6,24/06/2019 01:22:27 PM,12537035,6,46,126,43085,126,0,21,51.4392846,1460,0,936.6304348,525.9754687,3446.668211,4.147711161,245824.2157,1404545.298,9983833,0,225487,45097.4,59699.94564,115016,822,1.25E+07,278600.7778,1494382.678,9983833,0,0,0,0,0,144,1000,0.478582057,3.669129104,0,1460,815.3018868,581.6066469,338266.2917,0,1,0,0,0,0,0,0,7,830.9807692,21,936.6304348,0,0,0,0,0,0,6,126,46,43085,-1,260,1,0,2553196,0,2553196,2553196,9983833,0,9983833,9983833,No Label
10.100.56.22-103.243.221.17-57366-443-6,103.243.221.17,443,10.100.56.22,57366,6,24/06/2019 01:22:39 PM,257202,1,1,31,0,31,31,31,0,0,0,0,0,120.5278342,7.7759893,257202,0,257202,257202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.88799465,3.88799465,0,31,10.33333333,17.89785834,320.3333333,1,0,0,0,1,0,0,0,1,15.5,31,0,0,0,0,0,0,0,1,31,1,0,-1,260,1,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-23.205.118.146-53684-80-6,10.100.56.120,53684,23.205.118.146,80,6,24/06/2019 01:20:52 PM,115683916,16,15,296,384,296,0,18.5,74,384,0,25.6,99.14837366,5.878085939,0.267971565,3856130.533,4871477.948,1.02E+07,29,1.16E+08,7711211.067,4443130.877,1.10E+07,303,1.15E+08,8198530.357,4435755.93,1.22E+07,15704,0,0,0,0,320,332,0.138307904,0.12966366,0,384,21.25,84.36135792,7116.83871,0,1,0,0,0,0,0,0,0,21.93548387,18.5,25.6,0,0,0,0,0,0,16,296,15,384,-1,237,1,0,263001.4545,578178.5824,1993033,19892,1.01E+07,77218.293,1.02E+07,1.00E+07,No Label
10.100.56.120-23.205.118.146-53684-80-6,23.205.118.146,80,10.100.56.120,53684,6,24/06/2019 01:22:48 PM,220815,1,2,0,0,0,0,0,0,0,0,0,0,0,13.58603356,110407.5,156081.8011,220774,41,0,0,0,0,0,41,41,0,41,41,0,0,0,0,20,40,4.528677853,9.057355705,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,237,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-120.89.97.14-57233-443-6,10.100.56.49,57233,120.89.97.14,443,6,24/06/2019 01:22:28 PM,25246348,6,6,568,294,517,0,94.66666667,207.9035033,147,0,49,75.91047359,34.14355217,0.475316271,2295122.545,7333032.89,2.44E+07,0,2.51E+07,5022867.4,1.09E+07,2.45E+07,0,842983,168596.6,104092.3446,271874,6483,0,0,0,0,204,208,0.237658136,0.237658136,0,517,66.30769231,146.0453038,21329.23077,0,1,0,0,0,0,0,0,1,71.83333333,94.66666667,49,0,0,0,0,0,0,6,568,6,294,-1,261,2,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-74.125.200.139-51692-443-6,10.100.56.49,51692,74.125.200.139,443,6,24/06/2019 01:14:43 PM,114406607,11,16,1377,9048,347,0,125.1818182,173.7088473,1089,0,565.5,546.7247937,91.12235974,0.236000356,4400254.115,1.59E+07,7.48E+07,171,1.14E+08,1.14E+07,2.49E+07,7.49E+07,6849,1.14E+08,7627003.333,2.07E+07,7.51E+07,171,0,1,0,0,232,320,0.096148293,0.139852063,0,1089,384.3214286,473.4272249,224133.3373,0,0,0,1,1,0,0,0,1,398.5555556,125.1818182,565.5,0,0,0,0,0,0,11,1377,16,9048,-1,371,4,0,2198535.5,1424218.416,3205610,1191461,5.50E+07,2.81E+07,7.48E+07,3.51E+07,No Label
10.100.56.49-74.125.200.113-35289-443-6,10.100.56.49,35289,74.125.200.113,443,6,24/06/2019 01:14:43 PM,114554352,11,17,1355,13356,347,0,123.1818182,170.934384,1085,0,785.6470588,483.8965464,128.41939,0.244425458,4242753.778,1.59E+07,7.65E+07,629,1.14E+08,1.14E+07,2.54E+07,7.65E+07,3627,1.15E+08,7157621.375,2.05E+07,7.65E+07,766,0,1,0,0,268,352,0.096024287,0.148401171,0,1085,518.862069,500.1525285,250152.5517,0,0,0,1,1,0,0,0,1,537.3928571,123.1818182,785.6470588,0,0,0,0,0,0,11,1355,17,13356,-1,329,4,0,1296147,376186.4644,1562151,1030143,5.59E+07,2.92E+07,7.65E+07,3.52E+07,No Label
224.0.0.251-10.100.56.74-5353-5353-17,10.100.56.74,5353,224.0.0.251,5353,17,24/06/2019 01:21:01 PM,100038521,20,1,2991,61,248,61,149.55,91.71895,61,61,61,0,30.50824792,0.209919137,5001926.05,6625009.914,2.10E+07,12043,7.90E+07,4160461.105,5601886.263,1.60E+07,12043,0,0,0,0,0,0,0,0,0,160,8,0.199922988,0.009996149,61,248,141.5,91.04982937,8290.071429,0,0,0,0,0,0,0,0,0,148.2380952,149.55,61,0,0,0,0,0,0,20,2991,1,61,-1,-1,20,0,3938194,3975773.228,7986618,39290,1.40E+07,4619393.996,2.10E+07,7782539,No Label
172.217.194.139-10.100.56.49-443-43134-6,172.217.194.139,443,10.100.56.49,43134,6,24/06/2019 01:19:43 PM,209294,4,7,595,1497,564,0,148.75,277.2187764,1096,0,213.8571429,395.6068876,9995.50871,52.55764618,20929.4,33856.39318,83136,278,202245,67415,25371.81647,83136,38145,208988,34831.33333,80530.87074,199204,838,0,1,0,0,80,140,19.11187134,33.44577484,0,1096,192,327.6369942,107346,0,0,0,1,1,0,0,0,1,209.4545455,148.75,213.8571429,0,0,0,0,0,0,4,595,7,1497,-1,711,2,0,0,0,0,0,0,0,0,0,No Label
10.100.56.21-120.89.97.38-45104-443-6,120.89.97.38,443,10.100.56.21,45104,6,24/06/2019 01:18:32 PM,98844666,8,1,177,0,68,0,22.125,25.94189937,0,0,0,0,1.790688432,0.091051954,1.24E+07,3.49E+07,9.87E+07,167,9.88E+07,1.41E+07,3.73E+07,9.87E+07,167,0,0,0,0,0,0,0,0,0,256,32,0.08093507,0.010116884,0,68,17.7,24.7073988,610.4555556,0,0,0,0,1,0,0,0,0,19.66666667,22.125,0,0,0,0,0,0,0,8,177,1,0,-1,281,4,0,100701,0,100701,100701,9.87E+07,0,9.87E+07,9.87E+07,No Label
10.100.56.120-74.125.130.113-36190-443-6,10.100.56.120,36190,74.125.130.113,443,6,24/06/2019 01:22:09 PM,52181714,4,4,63,117,39,0,15.75,19.18984106,39,0,29.25,19.5,3.449484239,0.153310411,7454530.571,1.95E+07,5.18E+07,30,5.20E+07,1.73E+07,2.98E+07,5.18E+07,386,419799,139933,81922.75711,231172,72682,0,1,0,0,92,80,0.076655205,0.076655205,0,39,24.33333333,18.88120759,356.5,0,0,0,1,1,0,0,0,1,27.375,15.75,29.25,0,0,0,0,0,0,4,63,4,117,-1,384,2,0,419831,0,419831,419831,5.18E+07,0,5.18E+07,5.18E+07,No Label
10.100.56.120-74.125.130.113-36190-443-6,74.125.130.113,443,10.100.56.120,36190,6,24/06/2019 01:23:02 PM,28676,1,1,0,0,0,0,0,0,0,0,0,0,0,69.74473427,28676,0,28676,28676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,34.87236714,34.87236714,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,384,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-74.125.130.113-36190-443-6,10.100.56.120,36190,74.125.130.113,443,6,24/06/2019 01:23:02 PM,317215,0,2,0,0,0,0,0,0,0,0,0,0,0,6.30487209,317215,0,317215,317215,0,0,0,0,0,317215,317215,0,317215,317215,0,0,0,0,0,40,0,6.30487209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,384,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.74-74.125.200.100-43901-443-6,10.100.56.74,43901,74.125.200.100,443,6,24/06/2019 01:20:27 PM,5073690,2,2,0,1083,0,0,0,0,1083,0,541.5,765.796644,213.4541133,0.788380843,1691230,2854442.824,4986960,5068,4986960,4986960,0,4986960,4986960,81662,81662,0,81662,81662,0,0,0,0,40,40,0.394190422,0.394190422,0,1083,216.6,484.3323239,234577.8,0,0,0,0,1,0,0,0,1,270.75,0,541.5,0,0,0,0,0,0,2,0,2,1083,-1,296,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.74-74.125.200.100-43902-443-6,10.100.56.74,43902,74.125.200.100,443,6,24/06/2019 01:18:02 PM,70244357,1,3,0,1087,0,0,0,0,1087,0,362.3333333,627.5797426,15.47455264,0.056944076,2.34E+07,4.04E+07,7.01E+07,83485,0,0,0,0,0,7.02E+07,3.51E+07,4.95E+07,7.01E+07,83485,0,0,0,0,20,60,0.014236019,0.042708057,0,1087,217.4,486.1211783,236313.8,0,0,0,0,1,0,0,0,3,271.75,0,362.3333333,0,0,0,0,0,0,1,0,3,1087,-1,287,0,0,83485,0,83485,83485,7.01E+07,0,7.01E+07,7.01E+07,No Label
157.240.13.14-10.100.56.42-443-43051-6,157.240.13.14,443,10.100.56.42,43051,6,24/06/2019 01:22:40 PM,24531556,8,1,963,132,132,39,120.375,32.88046533,132,132,132,0,44.63638589,0.366874405,3066444.5,3870655.738,1.12E+07,56659,2.43E+07,3464900,3999643.545,1.12E+07,56659,0,0,0,0,0,0,1,0,0,160,20,0.326110582,0.040763823,39,132,122.7,29.40918224,864.9,0,0,0,1,1,0,0,0,0,136.3333333,120.375,132,0,0,0,0,0,0,8,963,1,132,-1,340,8,0,2672932.5,3699969.467,5289206,56659,8675948,3506406.763,1.12E+07,6196544,No Label
10.100.56.42-74.125.68.188-44736-5228-6,74.125.68.188,5228,10.100.56.42,44736,6,24/06/2019 01:17:37 PM,6,1,1,25,0,25,25,25,0,0,0,0,0,4166666.667,333333.3333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,166666.6667,166666.6667,0,25,8.333333333,14.43375673,208.3333333,0,0,0,0,1,0,0,0,1,12.5,25,0,0,0,0,0,0,0,1,25,1,0,-1,266,1,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-74.125.200.138-38760-443-6,10.100.56.49,38760,74.125.200.138,443,6,24/06/2019 01:22:54 PM,11493380,5,6,581,3757,517,0,116.2,225.7613785,1460,0,626.1666667,717.7298703,377.4346624,0.95707268,1149338,3355901.948,1.07E+07,161,1.15E+07,2870917.5,5237957.562,1.07E+07,161,806056,161211.2,236847.3379,578352,18720,0,0,0,0,100,140,0.435033036,0.522039644,0,1460,361.5,574.5660022,330126.0909,0,1,0,0,0,0,0,0,1,394.3636364,116.2,626.1666667,0,0,0,0,0,0,5,581,6,3757,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
